Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,<75 yrs,,,2001,22.04627,20.0048,24.23931,18.8958,25.54579,428.4,2235350,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,<75 yrs,,,2001,29.2971,26.14988,32.71853,24.45761,34.76747,315.289,1187933,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,<75 yrs,,,2001,28.01327,26.06204,30.07182,24.98563,31.28836,765.115,3162156,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,<75 yrs,,,2001,24.08622,21.97502,26.34541,20.82432,27.68899,478.582,2316337,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,<75 yrs,,,2001,19.02684,16.98417,21.24717,15.8857,22.57675,316.316,1932359,,,Similar,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,<75 yrs,,,2001,19.21282,17.38588,21.1793,16.39511,22.35183,405.665,2444482,,,Similar,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,<75 yrs,,,2001,15.19917,13.5957,16.93956,12.73232,17.98109,327.613,2489858,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,<75 yrs,,,2001,19.42912,17.64427,21.34489,16.67398,22.48576,438.529,3454808,,,Similar,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,<75 yrs,,,2001,15.47989,14.13398,16.91922,13.39999,17.77496,487.825,3692782,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,<75 yrs,,,2001,12.96858,11.4905,14.58388,10.69932,15.55342,279.344,2250708,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,<75 yrs,,,2001,32.02125,29.60039,34.58719,28.27016,36.10675,647.809,2351708,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,<75 yrs,,,2001,29.57645,28.10692,31.10279,27.28555,31.9985,1521.955,6271991,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,<75 yrs,,,2001,27.81852,26.15238,29.56287,25.22728,30.59019,1041.622,4600365,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,<75 yrs,,,2001,22.87109,21.23757,24.59669,20.33742,25.61706,729.416,3873224,,,Similar,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,<75 yrs,,,2001,23.31279,21.8405,24.85809,21.02477,25.76921,936.065,4888735,,,Similar,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,<75 yrs,,,2001,18.31447,17.0277,19.67259,16.31811,20.47536,752.953,4977575,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,<75 yrs,,,2001,25.42735,23.92688,26.99679,23.09311,27.92071,1085.209,6895873,,,Worse,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,<75 yrs,,,2001,18.63311,17.55228,19.76294,16.9514,20.4279,1114.105,7381691,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,<75 yrs,,,2001,17.2589,16.00955,18.57977,15.32158,19.36112,707.744,4486058,,,Better,Not compared,20010000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,<75 yrs,,,2002,26.19066,25.43283,26.96527,25.00357,27.41652,4561.44,22898520,,,Not compared,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,<75 yrs,,,2002,19.53123,18.91331,20.16417,18.56391,20.53325,3790.657,23026523,,,Not compared,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,<75 yrs,,,2002,22.66252,22.17785,23.15509,21.90203,23.44128,8352.097,45925043,,,Not compared,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,<75 yrs,,,2002,26.19066,25.43283,26.96527,25.00357,27.41652,4561.44,22898520,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,<75 yrs,,,2002,19.53123,18.91331,20.16417,18.56391,20.53325,3790.657,23026523,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,<75 yrs,,,2002,22.66252,22.17785,23.15509,21.90203,23.44128,8352.097,45925043,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,<75 yrs,,,2002,34.33089,30.70145,38.27035,28.74726,40.6279,327.42,1162880,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,<75 yrs,,,2002,32.71585,30.47153,35.08115,29.23234,36.47833,795.6,3117402,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,<75 yrs,,,2002,31.10702,28.54938,33.83152,27.14993,35.44856,549.78,2292004,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,<75 yrs,,,2002,26.92677,24.39256,29.65176,23.01701,31.27582,417.18,1953436,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,<75 yrs,,,2002,26.21201,23.95225,28.62698,22.7192,30.06237,497.76,2449159,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,<75 yrs,,,2002,20.12271,18.19424,22.19941,17.14879,23.4379,400.86,2501779,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,<75 yrs,,,2002,27.47378,25.21592,29.87795,23.98008,31.30461,556.92,3475435,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,<75 yrs,,,2002,21.17161,19.50363,22.94361,18.58888,23.99406,599.76,3696170,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,<75 yrs,,,2002,21.28196,19.28261,23.43201,18.19746,24.71346,416.16,2250255,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,<75 yrs,,,2002,33.08915,29.73626,36.71646,27.92581,38.88409,355.342,1186963,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,<75 yrs,,,2002,25.89713,24.02591,27.87524,22.99541,29.04531,710.684,3163548,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,<75 yrs,,,2002,24.29267,22.18002,26.5521,21.02797,27.89549,486.798,2328429,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,<75 yrs,,,2002,18.9005,16.87138,21.1061,15.78019,22.42687,316.316,1947486,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,<75 yrs,,,2002,18.60907,16.81519,20.54201,15.84322,21.69507,394.368,2455022,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,<75 yrs,,,2002,15.61014,13.99593,17.35913,13.12546,18.405,341.991,2502214,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,<75 yrs,,,2002,17.56069,15.86927,19.38235,14.95243,20.4688,399.503,3476747,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,<75 yrs,,,2002,14.7376,13.42968,16.13825,12.71725,16.97152,468.312,3702344,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,<75 yrs,,,2002,14.66123,13.09071,16.36812,12.24603,17.39018,317.343,2263770,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,<75 yrs,,,2002,33.68348,31.20139,36.31035,29.83576,37.86494,682.762,2349843,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,<75 yrs,,,2002,29.05952,27.60734,30.56814,26.7958,31.45353,1506.284,6280950,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,<75 yrs,,,2002,27.44639,25.79743,29.17293,24.88197,30.18982,1036.578,4620433,,,Worse,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,<75 yrs,,,2002,22.73711,21.11677,24.44854,20.22376,25.46047,733.496,3900922,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,<75 yrs,,,2002,22.17542,20.74125,23.68248,19.94742,24.57153,892.128,4904181,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,<75 yrs,,,2002,17.75435,16.49731,19.0816,15.80431,19.86625,742.851,5003993,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,<75 yrs,,,2002,22.22835,20.83049,23.69476,20.05565,24.55917,956.423,6952182,,,Similar,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,<75 yrs,,,2002,17.74266,16.69126,18.84279,16.1072,19.49053,1068.072,7398514,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,<75 yrs,,,2002,17.79944,16.53311,19.13695,15.83521,19.92778,733.503,4514025,,,Better,Not compared,20020000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,<75 yrs,,,2003,26.85856,26.0955,27.63818,25.66314,28.09227,4737.9,23011976,,,Not compared,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,<75 yrs,,,2003,20.93963,20.30115,21.59306,19.93986,21.97393,4083.352,23136932,,,Not compared,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,<75 yrs,,,2003,23.73607,23.24192,24.23805,22.96059,24.52966,8821.252,46148908,,,Not compared,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,<75 yrs,,,2003,26.85856,26.0955,27.63818,25.66314,28.09227,4737.9,23011976,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,<75 yrs,,,2003,20.93963,20.30115,21.59306,19.93986,21.97393,4083.352,23136932,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,<75 yrs,,,2003,23.73607,23.24192,24.23805,22.96059,24.52966,8821.252,46148908,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,<75 yrs,,,2003,32.73384,29.20772,36.56721,27.31175,38.86287,315.18,1161438,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,<75 yrs,,,2003,34.95993,32.65237,37.38686,31.37605,38.81912,861.9,3134165,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,<75 yrs,,,2003,30.25267,27.74378,32.92666,26.37163,34.51411,540.6,2303662,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,<75 yrs,,,2003,27.54677,24.99259,30.29014,23.60485,31.92434,430.44,1968303,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,<75 yrs,,,2003,27.43086,25.14185,29.87154,23.89043,31.32074,533.46,2459937,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,<75 yrs,,,2003,21.25486,19.28578,23.36978,18.21595,24.62961,430.44,2516904,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,<75 yrs,,,2003,30.27171,27.88631,32.80536,26.57788,34.3072,603.84,3485061,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,<75 yrs,,,2003,20.945,19.29837,22.69405,18.39521,23.73083,602.82,3716910,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,<75 yrs,,,2003,20.94916,18.98586,23.05989,17.92003,24.31776,419.22,2265596,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,<75 yrs,,,2003,32.58354,29.2571,36.1843,27.46184,38.33659,350.207,1186832,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,<75 yrs,,,2003,29.94721,27.93331,32.06781,26.82054,33.31996,822.627,3174383,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,<75 yrs,,,2003,25.39374,23.23928,27.69395,22.06272,29.06055,512.473,2341125,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,<75 yrs,,,2003,20.84441,18.72577,23.1367,17.5819,24.50661,354.315,1962336,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,<75 yrs,,,2003,20.27127,18.40075,22.28018,17.38439,23.47683,431.34,2465208,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,<75 yrs,,,2003,15.73994,14.12242,17.49169,13.2498,18.53899,346.099,2522703,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,<75 yrs,,,2003,19.12679,17.35237,21.03265,16.3883,22.16796,430.313,3488054,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,<75 yrs,,,2003,15.74097,14.39372,17.18014,13.65831,18.03538,504.257,3720888,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,<75 yrs,,,2003,15.18232,13.59022,16.9095,12.73259,17.94288,331.721,2275403,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,<75 yrs,,,2003,32.65236,30.21496,35.23382,28.87477,36.76204,665.387,2348270,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,<75 yrs,,,2003,32.26188,30.73584,33.84394,29.88154,34.77156,1684.527,6308548,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,<75 yrs,,,2003,27.63576,25.98746,29.36098,25.07209,30.37692,1053.073,4644787,,,Worse,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,<75 yrs,,,2003,24.00882,22.35275,25.75478,21.43865,26.78629,784.755,3930639,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,<75 yrs,,,2003,23.68825,22.21335,25.23515,21.39568,26.14692,964.8,4925145,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,<75 yrs,,,2003,18.37231,17.09937,19.71473,16.39692,20.50792,776.539,5039607,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,<75 yrs,,,2003,24.38148,22.90865,25.92369,22.091,26.83203,1034.153,6973115,,,Similar,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,<75 yrs,,,2003,18.20015,17.14035,19.30817,16.55122,19.96032,1107.077,7437798,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,<75 yrs,,,2003,17.94208,16.67945,19.27482,15.98321,20.06261,750.941,4540999,,,Better,Not compared,20030000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,<75 yrs,,,2004,23.98034,23.26357,24.71349,22.85781,25.14072,4281.96,23134252,,,Not compared,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,<75 yrs,,,2004,17.68209,17.09715,18.28191,16.76671,18.63185,3466.125,23257235,,,Not compared,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,<75 yrs,,,2004,20.68504,20.22551,21.15236,19.96412,21.42396,7748.085,46391487,,,Not compared,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,<75 yrs,,,2004,23.98034,23.26357,24.71349,22.85781,25.14072,4281.96,23134252,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,<75 yrs,,,2004,17.68209,17.09715,18.28191,16.76671,18.63185,3466.125,23257235,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,<75 yrs,,,2004,20.68504,20.22551,21.15236,19.96412,21.42396,7748.085,46391487,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,<75 yrs,,,2004,33.50107,29.94156,37.36612,28.02566,39.67954,324.36,1161165,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,<75 yrs,,,2004,29.21451,27.11954,31.42766,25.96515,32.73636,728.28,3150864,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,<75 yrs,,,2004,27.48954,25.12404,30.01681,23.833,31.51876,501.84,2327700,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,<75 yrs,,,2004,23.24947,20.92602,25.75931,19.66982,27.25816,369.24,1983392,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,<75 yrs,,,2004,24.52484,22.38416,26.81412,21.21678,28.17523,487.56,2469794,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,<75 yrs,,,2004,17.07853,15.32435,18.97788,14.37786,20.11332,347.82,2526254,,,Better,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,<75 yrs,,,2004,27.34811,25.08516,29.75827,23.84677,31.18863,552.84,3501560,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,<75 yrs,,,2004,20.41155,18.79469,22.12969,17.90817,23.14834,594.66,3733133,,,Better,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,<75 yrs,,,2004,18.65111,16.806,20.64297,15.80787,21.83216,375.36,2280390,,,Better,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,<75 yrs,,,2004,26.68422,23.68544,29.95717,22.0785,31.92058,287.56,1185448,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,<75 yrs,,,2004,22.69689,20.95173,24.54845,19.99359,25.64544,626.47,3180960,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,<75 yrs,,,2004,20.21656,18.30331,22.27519,17.2654,23.50247,409.773,2352490,,,Worse,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,<75 yrs,,,2004,17.95214,15.99778,20.07883,14.94781,21.35295,308.1,1979734,,,Similar,Not compared,20040000,,,1y
94074,Under 75 mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,<75 yrs,,,2004,17.25332,15.53214,19.11289,14.60169,20.22349,367.666,2472470,,,Similar,Not compared,20040000,,,1y
