Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,98.039680480957,96.5497360229492,99.5444564819336,,,17379,,,,Worse,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,95.5299758911133,93.8288269042969,97.2509689331055,,,12595,,,,Worse,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,77.665885925293,76.0301818847656,79.3242492675781,,,8969,,,,Similar,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,73.9934234619141,72.5477905273438,75.4576797485352,,,10389,,,,Better,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,63.2054901123047,61.9231262207031,64.504997253418,,,9635,,,,Better,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,77.7568511962891,76.2761001586914,79.2552871704102,,,11039,,,,Similar,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,65.6655120849609,64.5792922973633,66.7634429931641,,,14495,,,,Better,Not compared,20080000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,58.7982902526855,57.5656890869141,60.0482482910156,,,8970,,,,Better,Not compared,20080000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2009 - 11,77.6622924804688,77.178825378418,78.1476745605469,,,102891,,,,Not compared,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2009 - 11,77.6622924804688,77.178825378418,78.1476745605469,,,102891,,,,Similar,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,113.378784179688,110.826690673828,115.968948364258,,,7873,,,,Worse,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,99.3107681274414,97.8266906738281,100.809265136719,,,17891,,,,Worse,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,95.5699691772461,93.8878326416016,97.2713088989258,,,12823,,,,Worse,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,76.6720581054688,75.0623474121094,78.3038864135742,,,8988,,,,Similar,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,74.45263671875,73.0146560668945,75.9088821411133,,,10606,,,,Better,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,62.1034278869629,60.8498077392578,63.3735694885254,,,9679,,,,Better,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,76.7319412231445,75.2765350341797,78.2045059204102,,,11100,,,,Similar,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,65.9658126831055,64.8896331787109,67.0533599853516,,,14841,,,,Better,Not compared,20090000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,58.5341606140137,57.3175506591797,59.767578125,,,9090,,,,Better,Not compared,20090000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2010 - 12,78.6026763916016,78.1215133666992,79.0857086181641,,,106022,,,,Not compared,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2010 - 12,78.6026763916016,78.1215133666992,79.0857086181641,,,106022,,,,Similar,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,112.940132141113,110.421913146973,115.495231628418,,,7977,,,,Worse,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,101.430290222168,99.9462432861328,102.928314208984,,,18562,,,,Worse,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,96.2553176879883,94.5815505981445,97.947868347168,,,13096,,,,Worse,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,76.3196563720703,74.7371368408203,77.9234848022461,,,9158,,,,Better,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,75.7725143432617,74.3339462280273,77.2289581298828,,,10960,,,,Better,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,63.4548759460449,62.202507019043,64.7232284545898,,,10090,,,,Better,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,77.7527923583984,76.2971496582031,79.2253265380859,,,11402,,,,Similar,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,66.4473190307617,65.3811340332031,67.5244903564453,,,15282,,,,Better,Not compared,20100000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2010 - 12,60.0586585998535,58.8392181396484,61.2944526672363,,,9495,,,,Better,Not compared,20100000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2011 - 13,79.119010925293,78.6414947509766,79.5983352661133,,,108766,,,,Not compared,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2011 - 13,79.119010925293,78.6414947509766,79.5983352661133,,,108766,,,,Similar,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,112.92236328125,110.435676574707,115.444610595703,,,8131,,,,Worse,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,102.704513549805,101.225555419922,104.197105407715,,,19102,,,,Worse,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,97.0242691040039,95.3588714599609,98.7080230712891,,,13420,,,,Worse,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,75.8922653198242,74.3288879394531,77.4764556884766,,,9265,,,,Better,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,77.1399536132813,75.7030563354492,78.5942535400391,,,11350,,,,Better,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,63.3088111877441,62.0749816894531,64.5580596923828,,,10299,,,,Better,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,79.5005722045898,78.0436706542969,80.9739227294922,,,11881,,,,Similar,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,66.6673965454102,65.6112442016602,67.7342529296875,,,15648,,,,Better,Not compared,20110000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2011 - 13,59.9188575744629,58.7148475646973,61.1387710571289,,,9670,,,,Better,Not compared,20110000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2012 - 14,79.0552749633789,78.5836181640625,79.528694152832,,,110983,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,White,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Mixed,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Asian,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Black,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Chinese,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Other ethnicity,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Ethnic groups,Unknown,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Heterosexual men,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Men who have sex with men (including bisexual men),2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Heterosexual women (including bisexual women),2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Women who have sex with women,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2012 - 14,79.0552749633789,78.5836181640625,79.528694152832,,,110983,,,,Similar,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,White,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Mixed,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Asian,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Black,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Chinese,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Other ethnicity,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Ethnic groups,Unknown,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Heterosexual men,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Men who have sex with men (including bisexual men),2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Heterosexual women (including bisexual women),2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,Sexuality - 4 categories,Women who have sex with women,2012 - 14,,,,,,0,,,,Not compared,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,113.062400817871,110.598678588867,115.560844421387,,,8288,,,,Worse,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,101.740226745605,100.284065246582,103.209602355957,,,19262,,,,Worse,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,95.7586288452148,94.1214370727539,97.413703918457,,,13484,,,,Worse,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,76.9689102172852,75.4160842895508,78.5418548583984,,,9633,,,,Better,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,77.5545883178711,76.1325302124023,78.9934616088867,,,11665,,,,Better,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,63.561767578125,62.3394508361816,64.7990951538086,,,10550,,,,Better,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,79.5467681884766,78.1054840087891,81.0040283203125,,,12141,,,,Similar,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,66.9016494750977,65.8578186035156,67.9558563232422,,,16095,,,,Better,Not compared,20120000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,59.8674507141113,58.6777763366699,61.0726509094238,,,9865,,,,Better,Not compared,20120000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2013 - 15,78.2686309814453,77.804443359375,78.7345275878906,,,111998,,,,Not compared,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2013 - 15,78.2686309814453,77.804443359375,78.7345275878906,,,111998,,,,Similar,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,112.279983520508,109.846878051758,114.746994018555,,,8362,,,,Worse,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,100.538558959961,99.1030731201172,101.986976623535,,,19316,,,,Worse,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,93.3056335449219,91.7063217163086,94.9223861694336,,,13380,,,,Worse,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,76.4814147949219,74.9519653320313,78.030387878418,,,9774,,,,Better,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,76.5598907470703,75.1641159057617,77.9719390869141,,,11744,,,,Better,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,63.4906921386719,62.2833786010742,64.7126235961914,,,10764,,,,Better,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,78.3135604858398,76.9002914428711,79.742317199707,,,12205,,,,Similar,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,67.0075073242188,65.9743270874023,68.0507965087891,,,16442,,,,Better,Not compared,20130000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,59.6053848266602,58.4310646057129,60.7948379516602,,,10011,,,,Better,Not compared,20130000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2014 - 16,77.8158798217773,77.3580169677734,78.2754058837891,,,113441,,,,Not compared,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2014 - 16,77.8158798217773,77.3580169677734,78.2754058837891,,,113441,,,,Similar,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,111.55623626709,109.150016784668,113.99577331543,,,8416,,,,Worse,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,99.066276550293,97.6556549072266,100.489486694336,,,19350,,,,Worse,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,92.8034973144531,91.2243041992188,94.3997116088867,,,13540,,,,Worse,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,76.9865188598633,75.4707412719727,78.5212707519531,,,10053,,,,Similar,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,75.0501708984375,73.6831588745117,76.4330062866211,,,11721,,,,Better,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,64.5253219604492,63.3206253051758,65.7442779541016,,,11142,,,,Better,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,76.2099380493164,74.8314361572266,77.6034851074219,,,12122,,,,Better,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,67.3871841430664,66.3633041381836,68.4208602905273,,,16875,,,,Better,Not compared,20140000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,59.7267837524414,58.5635185241699,60.9048042297363,,,10222,,,,Better,Not compared,20140000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2015 - 17,76.836669921875,76.3866119384766,77.2883453369141,,,114150,,,,Not compared,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E92000001,England,England,Persons,All ages,,,2015 - 17,76.836669921875,76.3866119384766,77.2883453369141,,,114150,,,,Similar,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,109.524185180664,107.163764953613,111.917083740234,,,8390,,,,Worse,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,97.3128814697266,95.9300155639648,98.7079772949219,,,19342,,,,Worse,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,91.9741668701172,90.4167938232422,93.5481719970703,,,13651,,,,Worse,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,75.8189239501953,74.3316879272461,77.3246536254883,,,10101,,,,Similar,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,74.2463684082031,72.8994216918945,75.6087341308594,,,11789,,,,Better,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,63.9436454772949,62.7570953369141,65.1441116333008,,,11253,,,,Better,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,74.9971008300781,73.6467971801758,76.3619918823242,,,12204,,,,Better,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,66.7349853515625,65.7277221679688,67.7517547607422,,,17052,,,,Better,Not compared,20150000,,,3y
1205,Lung cancer registrations,E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,59.425365447998,58.277099609375,60.5879783630371,,,10368,,,,Better,Not compared,20150000,,,3y
1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,,,2016 - 18,77.8981460397414,77.449604272743,78.3486204984303,,,118019,,,,Not compared,Not compared,20160000,,,3y
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Most deprived decile (IMD2019),2016 - 18,112.511629016284,110.552814302613,114.496057910828,,,12939,,,,Worse,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Second most deprived decile (IMD2019),2016 - 18,100.057809326017,97.9412656721543,102.208075147045,,,8743,,,,Worse,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third more deprived decile (IMD2019),2016 - 18,98.6478394845839,96.7922465961113,100.529695041285,,,11058,,,,Worse,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth more deprived decile (IMD2019),2016 - 18,93.7005739767491,91.8000487619099,95.6301331024625,,,9503,,,,Worse,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth more deprived decile (IMD2019),2016 - 18,78.5700233916425,77.0702499663881,80.0913723706774,,,10706,,,,Similar,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth less deprived decile (IMD2019),2016 - 18,75.3624170898623,73.9989993097133,76.7444699004345,,,11851,,,,Better,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth less deprived decile (IMD2019),2016 - 18,70.2677190853619,69.1901311660037,71.3577599592403,,,16539,,,,Better,Not compared,20160000,,,3y"
"1205,Lung cancer registrations,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third less deprived decile (IMD2019),2016 - 18,67.6499225682549,66.5109364331865,68.8033629968112,,,13732,,,,Better,Not compared,20160000,,,3y"
